time_s,Product,Impurity
1991.1823647294589,0.5309202974712408,0.0009661402174740318
1998.3967935871744,0.5497244514814458,0.0008369256653691754
2005.6112224448898,0.5686348600335763,0.0007238289560444595
2012.8256513026051,0.5876173451714564,0.000625010567021034
2020.0400801603207,0.6066363546945231,0.0005388167752331106
2027.254509018036,0.6256550584326517,0.00046376417564956973
2034.4689378757516,0.644635454068551,0.00039852505281615265
2041.683366733467,0.6635384821824947,0.00034191361859545844
2048.8977955911823,0.6823241501193893,0.00029287311851220827
2056.112224448898,0.7009516642042015,0.00025046379972557393
2063.3266533066135,0.7193795697593759,0.00021385172566657472
2070.5410821643286,0.7375658983076986,0.00018229841570571013
2077.755511022044,0.7554683212768175,0.00015515128275631046
2084.9699398797597,0.7730443094579816,0.00013183483737083155
2092.184368737475,0.7902512974122491,0.00011184262354694008
2099.3987975951904,0.8070468519629479,9.47298490246173e-05
2106.613226452906,0.8233888438642821,8.01066712228917e-05
2113.827655310621,0.839235621693198,6.763209903709225e-05
2121.0420841683367,0.8545461869754245,5.700847040073855e-05
2128.2565130260523,0.8692803695275096,4.797646572152187e-05
2135.4709418837674,0.8833990019751057,4.031061794545606e-05
2142.685370741483,0.8968640923939724,3.3815281010609436e-05
2149.8997995991986,0.9096389940145131,2.832101975180334e-05
2157.1142284569137,0.9216885709333288,2.368138584695508e-05
2164.3286573146293,0.932979358786309,1.977004609766704e-05
2171.543086172345,0.9434797193572929,1.6478231161018767e-05
2178.75751503006,0.9531599881242592,1.371247475238064e-05
2185.9719438877755,0.9619926137811553,1.1392615282541175e-05
2193.186372745491,0.969952288817708,9.450033844164641e-06
2200.400801603206,0.9770160702915404,7.826104395462445e-06
2207.615230460922,0.9831634899862562,6.470833880668679e-06
2214.8296593186374,0.9883766532154167,5.341671859440822e-06
2222.044088176353,0.9926403256049963,4.40247097660334e-06
2229.258517034068,0.9959420072653411,3.622581279100258e-06
2236.4729458917836,0.9982719938472421,2.9760629710513126e-06
2243.687374749499,0.9996234240647419,2.4410036855002057e-06
2250.9018036072143,0.9999923133589754,1.998927740133904e-06
2258.11623246493,0.9993775734718838,1.6342861331960531e-06
2265.3306613226455,0.9977810177952335,1.3340172258431298e-06
2272.5450901803606,0.9952073524581424,1.0871691504236298e-06
2279.759519038076,0.9916641532144173,8.845759837515058e-07
2286.9739478957918,0.9871618282885678,7.18580634329303e-07
2294.188376753507,0.9817135674355111,5.827982171809842e-07
2301.4028056112224,0.9753352775628905,4.719144344066728e-07
2308.617234468938,0.9680455053557685,3.815141489513395e-07
2315.831663326653,0.9598653474304162,3.079359386901346e-07
2323.0460921843687,0.9508183486262948,2.4814895309306756e-07
2330.2605210420843,0.9409303891223837,1.9964887068687074e-07
2337.4749498997994,0.9302295611351046,1.603701773866653e-07
2344.689378757515,0.9187460360196853,1.2861235843317714e-07
2351.9038076152306,0.9065119226543529,1.0297792481502145e-07
2359.118236472946,0.8935611180367956,8.232048308772823e-08
2366.3326653306613,0.8799291510645922,6.570130954712252e-08
2373.547094188377,0.8656530205054145,5.235310960607397e-08
2380.7615230460924,0.850771028188643,4.164983449733722e-08
2387.9759519038075,0.8353226084674138,3.308159332455978e-08
2395.190380761523,0.8193481550090754,2.62338419665694e-08
2402.4048096192387,0.8028888459726058,2.077015408971214e-08
2409.619238476954,0.785986468623803,1.641798596065859e-08
2416.8336673346694,0.7686832444233452,1.2956938052674832e-08
2424.048096192385,0.7510216555993164,1.0209094546391223e-08
2431.2625250501,0.7330442741848575,8.031088472818388e-09
2438.4769539078156,0.7147935944637566,6.3075969666225285e-09
